Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[single cell well quality]	Material Type	Characteristics[cell]	Characteristics[organism]	Characteristics[organism part]	Characteristics[individual]	Characteristics[developmental stage]	Characteristics[treatment]	Characteristics[phenotype]	Characteristics[inferred lineage]	Characteristics[inferred trophectoderm subpopulation]	Characteristics[inferred pseudo-time]	Protocol REF	Protocol REF	Performer	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Factor Value[cell]
E4.4.507	ERS888012	SAMEA3580863	OK	cell	90	Homo sapiens	embryo	E4.4	embryonic day 4	No	Uncompacted	not applicable	not applicable	7.855883608	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.4.507	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.4.507	sequencing assay	ERX1120974	E4.4.507.fastq.gz	E4.4.507.fastq.gz	ERR1041492	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/002/ERR1041492/ERR1041492.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	90
E4.4.508	ERS888013	SAMEA3580864	OK	cell	91	Homo sapiens	embryo	E4.4	embryonic day 4	No	Uncompacted	not applicable	not applicable	7.952089491	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.4.508	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.4.508	sequencing assay	ERX1120975	E4.4.508.fastq.gz	E4.4.508.fastq.gz	ERR1041493	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/003/ERR1041493/ERR1041493.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	91
E4.4.509	ERS888014	SAMEA3580865	OK	cell	92	Homo sapiens	embryo	E4.4	embryonic day 4	No	Uncompacted	not applicable	not applicable	7.817874584	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.4.509	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.4.509	sequencing assay	ERX1120976	E4.4.509.fastq.gz	E4.4.509.fastq.gz	ERR1041494	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/004/ERR1041494/ERR1041494.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	92
E4.5.510	ERS888015	SAMEA3580866	OK	cell	93	Homo sapiens	embryo	E4.5	embryonic day 4	No	Compacted	not applicable	not applicable	7.430349601	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.5.510	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.5.510	sequencing assay	ERX1120977	E4.5.510.fastq.gz	E4.5.510.fastq.gz	ERR1041495	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/005/ERR1041495/ERR1041495.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	93
E4.5.511	ERS888016	SAMEA3580867	OK	cell	94	Homo sapiens	embryo	E4.5	embryonic day 4	No	Compacted	not applicable	not applicable	7.323396132	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.5.511	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.5.511	sequencing assay	ERX1120978	E4.5.511.fastq.gz	E4.5.511.fastq.gz	ERR1041496	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/006/ERR1041496/ERR1041496.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	94
E4.5.512	ERS888017	SAMEA3580868	OK	cell	95	Homo sapiens	embryo	E4.5	embryonic day 4	No	Compacted	not applicable	not applicable	7.236010162	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.5.512	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.5.512	sequencing assay	ERX1120979	E4.5.512.fastq.gz	E4.5.512.fastq.gz	ERR1041497	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/007/ERR1041497/ERR1041497.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	95
E4.5.513	ERS888018	SAMEA3580869	OK	cell	96	Homo sapiens	embryo	E4.5	embryonic day 4	No	Compacted	not applicable	not applicable	7.252231867	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.5.513	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.5.513	sequencing assay	ERX1120980	E4.5.513.fastq.gz	E4.5.513.fastq.gz	ERR1041498	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/008/ERR1041498/ERR1041498.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	96
E4.5.514	ERS888019	SAMEA3580870	OK	cell	97	Homo sapiens	embryo	E4.5	embryonic day 4	No	Compacted	not applicable	not applicable	7.397157676	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.5.514	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.5.514	sequencing assay	ERX1120981	E4.5.514.fastq.gz	E4.5.514.fastq.gz	ERR1041499	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/009/ERR1041499/ERR1041499.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	97
E4.5.515	ERS888020	SAMEA3580871	OK	cell	98	Homo sapiens	embryo	E4.5	embryonic day 4	No	Compacted	not applicable	not applicable	7.243839634	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.5.515	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.5.515	sequencing assay	ERX1120982	E4.5.515.fastq.gz	E4.5.515.fastq.gz	ERR1041500	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/000/ERR1041500/ERR1041500.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	98
E4.5.517	ERS888021	SAMEA3580872	OK	cell	99	Homo sapiens	embryo	E4.5	embryonic day 4	No	Compacted	not applicable	not applicable	7.404196349	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.5.517	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.5.517	sequencing assay	ERX1120983	E4.5.517.fastq.gz	E4.5.517.fastq.gz	ERR1041501	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/001/ERR1041501/ERR1041501.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	99
E4.5.518	ERS888022	SAMEA3580873	OK	cell	100	Homo sapiens	embryo	E4.5	embryonic day 4	No	Compacted	not applicable	not applicable	7.242033118	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.5.518	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.5.518	sequencing assay	ERX1120984	E4.5.518.fastq.gz	E4.5.518.fastq.gz	ERR1041502	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/002/ERR1041502/ERR1041502.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	100
E4.5.519	ERS888023	SAMEA3580874	OK	cell	101	Homo sapiens	embryo	E4.5	embryonic day 4	No	Compacted	not applicable	not applicable	9.154273993	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.5.519	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.5.519	sequencing assay	ERX1120985	E4.5.519.fastq.gz	E4.5.519.fastq.gz	ERR1041503	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/003/ERR1041503/ERR1041503.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	101
E4.5.520	ERS888024	SAMEA3580875	OK	cell	102	Homo sapiens	embryo	E4.5	embryonic day 4	No	Compacted	not applicable	not applicable	7.232870359	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.5.520	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.5.520	sequencing assay	ERX1120986	E4.5.520.fastq.gz	E4.5.520.fastq.gz	ERR1041504	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/004/ERR1041504/ERR1041504.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	102
E4.5.521	ERS888025	SAMEA3580876	OK	cell	103	Homo sapiens	embryo	E4.5	embryonic day 4	No	Compacted	not applicable	not applicable	7.502428782	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.5.521	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.5.521	sequencing assay	ERX1120987	E4.5.521.fastq.gz	E4.5.521.fastq.gz	ERR1041505	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/005/ERR1041505/ERR1041505.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	103
E4.5.522	ERS888026	SAMEA3580877	OK	cell	104	Homo sapiens	embryo	E4.5	embryonic day 4	No	Compacted	not applicable	not applicable	7.476711931	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.5.522	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.5.522	sequencing assay	ERX1120988	E4.5.522.fastq.gz	E4.5.522.fastq.gz	ERR1041506	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/006/ERR1041506/ERR1041506.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	104
E4.5.523	ERS888027	SAMEA3580878	OK	cell	105	Homo sapiens	embryo	E4.5	embryonic day 4	No	Compacted	not applicable	not applicable	7.328745577	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.5.523	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.5.523	sequencing assay	ERX1120989	E4.5.523.fastq.gz	E4.5.523.fastq.gz	ERR1041507	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/007/ERR1041507/ERR1041507.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	105
E4.5.524	ERS888028	SAMEA3580879	OK	cell	106	Homo sapiens	embryo	E4.5	embryonic day 4	No	Compacted	not applicable	not applicable	7.377868693	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.5.524	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.5.524	sequencing assay	ERX1120990	E4.5.524.fastq.gz	E4.5.524.fastq.gz	ERR1041508	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/008/ERR1041508/ERR1041508.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	106
E4.5.525	ERS888029	SAMEA3580880	OK	cell	107	Homo sapiens	embryo	E4.5	embryonic day 4	No	Compacted	not applicable	not applicable	7.269247812	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.5.525	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.5.525	sequencing assay	ERX1120991	E4.5.525.fastq.gz	E4.5.525.fastq.gz	ERR1041509	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/009/ERR1041509/ERR1041509.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	107
E4.5.526	ERS888030	SAMEA3580881	OK	cell	108	Homo sapiens	embryo	E4.5	embryonic day 4	No	Compacted	not applicable	not applicable	7.533667322	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.5.526	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.5.526	sequencing assay	ERX1120992	E4.5.526.fastq.gz	E4.5.526.fastq.gz	ERR1041510	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/000/ERR1041510/ERR1041510.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	108
E4.6.609	ERS888031	SAMEA3580882	OK	cell	109	Homo sapiens	embryo	E4.6	embryonic day 4	No	Compacted	not applicable	not applicable	10.18481179	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.6.609	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.6.609	sequencing assay	ERX1120993	E4.6.609.fastq.gz	E4.6.609.fastq.gz	ERR1041511	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/001/ERR1041511/ERR1041511.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	109
E4.6.610	ERS888032	SAMEA3580883	OK	cell	110	Homo sapiens	embryo	E4.6	embryonic day 4	No	Compacted	not applicable	not applicable	10.43522222	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.6.610	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.6.610	sequencing assay	ERX1120994	E4.6.610.fastq.gz	E4.6.610.fastq.gz	ERR1041512	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/002/ERR1041512/ERR1041512.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	110
